time; nodeID; CC; CC Name; endpoint; property; propertyName; propertyKey; propertyKeyName; value; label; type; readable; writable; default; description; unit; min; max; states; allowManualEntry; ccSpecific; other; propID; affordance; dataType; atType
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;50;Meter;0;reset;reset;;;undefined;Reset accumulated values;boolean;false;true;;;;;;;;;;50-reset;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;3;Current Overload Protection;;;Enable;Current Overload Protection;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-3;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;80;Send Notifications to Associated Devices (Group 1);;;Basic CC Report;Send Notifications to Associated Devices (Group 1);number;true;true;0;;;0;2;{"0":"Disable","1":"Hail CC","2":"Basic CC Report"};false;;;112-80;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;90;Send Automatic Reports When Exceeding Thresholds;;;Enable;Send Automatic Reports When Exceeding Thresholds;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-90;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;91;Minimum Power Change to Trigger Event;;;10;Minimum Power Change to Trigger Event;number;true;true;25;;;0;32000;;true;;;112-91;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;92;Minimum Power Percentage Change to Trigger Event;;;5;Minimum Power Percentage Change to Trigger Event;number;true;true;5;;%;0;100;;true;;;112-92;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;101;Automatic Report: Group 1 - Voltage;1;;Disable;Automatic Report: Group 1 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;101;Automatic Report: Group 1 - Current;2;;Disable;Automatic Report: Group 1 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;101;Automatic Report: Group 1 - Power;4;;Enable;Automatic Report: Group 1 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;101;Automatic Report: Group 1 - kWh;8;;Enable;Automatic Report: Group 1 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;102;Automatic Report: Group 2 - Voltage;1;;Disable;Automatic Report: Group 2 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;102;Automatic Report: Group 2 - Current;2;;Disable;Automatic Report: Group 2 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;102;Automatic Report: Group 2 - Power;4;;Disable;Automatic Report: Group 2 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;102;Automatic Report: Group 2 - kWh;8;;Disable;Automatic Report: Group 2 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;103;Automatic Report: Group 3 - Voltage;1;;Disable;Automatic Report: Group 3 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;103;Automatic Report: Group 3 - Current;2;;Disable;Automatic Report: Group 3 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;103;Automatic Report: Group 3 - Power;4;;Disable;Automatic Report: Group 3 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;103;Automatic Report: Group 3 - kWh;8;;Disable;Automatic Report: Group 3 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;111;Automatic Reporting Interval: Group 1;;;900;Automatic Reporting Interval: Group 1;number;true;true;600;;seconds;1;2678400;;true;;;112-111;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;112;Automatic Reporting Interval: Group 2;;;600;Automatic Reporting Interval: Group 2;number;true;true;600;;seconds;1;2678400;;true;;;112-112;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;113;Automatic Reporting Interval: Group 3;;;600;Automatic Reporting Interval: Group 3;number;true;true;600;;seconds;1;2678400;;true;;;112-113;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;120;External Switch Type;;;Switch mode;External Switch Type;number;true;true;1;;;0;255;{"0":"Momentary mode","1":"Switch mode","255":"Unidentified mode"};true;;;112-120;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;2;LED Blink Duration;255;;undefined;LED Blink Duration;number;false;true;0;;seconds;0;255;;true;;;112-2-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;112;Configuration;0;2;LED Blink Cycle Length;65280;;undefined;LED Blink Cycle Length;number;false;true;0;Length of time LED will blink on/off per cycle; description: Length of time LED will blink on/off per cycle;0.1 seconds;0;255;;true;;;112-2-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;114;Manufacturer Specific;0;productType;productType;;;3;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;114;Manufacturer Specific;0;productId;productId;;;18;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;134;Version;0;protocolVersion;protocolVersion;;;3.40;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;134;Version;0;firmwareVersions;firmwareVersions;;;3.0;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;37;Binary Switch;0;currentValue;currentValue;;;true;Current value;boolean;true;false;;;;;;;;;;switch;property;boolean;hiveot:prop:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;37;Binary Switch;0;targetValue;targetValue;;;undefined;Target value;boolean;true;true;;;;;;;;;transitionDuration;switch;action;boolean;hiveot:action:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;38;Multilevel Switch;0;currentValue;currentValue;;;99;Current value;number;true;false;;;;0;99;;;;;38-currentValue;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;38;Multilevel Switch;0;targetValue;targetValue;;;undefined;Target value;number;true;true;;;;0;99;;;;transitionDuration;38-targetValue;action;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;38;Multilevel Switch;0;duration;duration;;;undefined;Remaining duration;duration;true;false;;;;;;;;;;38-duration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;38;Multilevel Switch;0;restorePrevious;restorePrevious;;;undefined;Restore previous value;boolean;false;true;;;;;;;;;;38-restorePrevious;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;43;Scene Activation;0;sceneId;sceneId;;;undefined;Scene ID;number;true;true;;;;1;255;;;;transitionDuration;43-sceneId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;43;Scene Activation;0;dimmingDuration;dimmingDuration;;;undefined;Dimming duration;duration;true;true;;;;;;;;;;43-dimmingDuration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;1;1;undefined;Level (1);number;true;true;;;;0;255;;;;transitionDuration;44-level-1;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;1;1;undefined;Dimming duration (1);duration;true;true;;;;;;;;;;44-dimmingDuration-1;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;2;2;undefined;Level (2);number;true;true;;;;0;255;;;;transitionDuration;44-level-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;2;2;undefined;Dimming duration (2);duration;true;true;;;;;;;;;;44-dimmingDuration-2;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;3;3;undefined;Level (3);number;true;true;;;;0;255;;;;transitionDuration;44-level-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;3;3;undefined;Dimming duration (3);duration;true;true;;;;;;;;;;44-dimmingDuration-3;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;4;4;undefined;Level (4);number;true;true;;;;0;255;;;;transitionDuration;44-level-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;4;4;undefined;Dimming duration (4);duration;true;true;;;;;;;;;;44-dimmingDuration-4;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;5;5;undefined;Level (5);number;true;true;;;;0;255;;;;transitionDuration;44-level-5;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;5;5;undefined;Dimming duration (5);duration;true;true;;;;;;;;;;44-dimmingDuration-5;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;6;6;undefined;Level (6);number;true;true;;;;0;255;;;;transitionDuration;44-level-6;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;6;6;undefined;Dimming duration (6);duration;true;true;;;;;;;;;;44-dimmingDuration-6;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;7;7;undefined;Level (7);number;true;true;;;;0;255;;;;transitionDuration;44-level-7;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;7;7;undefined;Dimming duration (7);duration;true;true;;;;;;;;;;44-dimmingDuration-7;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;8;8;undefined;Level (8);number;true;true;;;;0;255;;;;transitionDuration;44-level-8;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;8;8;undefined;Dimming duration (8);duration;true;true;;;;;;;;;;44-dimmingDuration-8;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;9;9;undefined;Level (9);number;true;true;;;;0;255;;;;transitionDuration;44-level-9;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;9;9;undefined;Dimming duration (9);duration;true;true;;;;;;;;;;44-dimmingDuration-9;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;level;level;10;10;undefined;Level (10);number;true;true;;;;0;255;;;;transitionDuration;44-level-10;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;10;10;undefined;Dimming duration (10);duration;true;true;;;;;;;;;;44-dimmingDuration-10;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;35;Moving Time From Up (Left) to Down (Right);;;15;Moving Time From Up (Left) to Down (Right);number;true;true;150;;seconds;5;255;;true;;;112-35;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;80;Send Notifications to Associated Devices (Group 1);;;Basic CC Report;Send Notifications to Associated Devices (Group 1);number;true;true;0;;;0;1;{"0":"Disabled","1":"Basic CC Report"};false;;;112-80;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;85;Operation Mode of External Switch;;;Operation mode 1;Operation Mode of External Switch;number;true;true;1;Refer to user manual for a description of operation modes 1 or 2; description: Refer to user manual for a description of operation modes 1 or 2;;0;1;{"0":"Operation mode 1","1":"Operation mode 2"};false;;;112-85;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;120;External Switch Type: S1;;;Switch;External Switch Type: S1;number;true;true;0;;;0;4;{"0":"Unidentified mode","1":"Switch","2":"3-way mode","3":"Momentary","4":"Automatic identification mode"};false;;;112-120;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;121;External Switch Type: S2;;;Switch;External Switch Type: S2;number;true;true;0;;;0;4;{"0":"Unidentified mode","1":"Switch","2":"3-way mode","3":"Momentary","4":"Automatic identification mode"};false;;;112-121;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;248;Advanced Parameter Settings;128;;Enable;Advanced Parameter Settings;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-248-128;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;248;Advanced: Send NIFs;1;;Enable;Advanced: Send NIFs;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-248-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;248;Advanced: RF Power Level Test Mode;2;;Enable;Advanced: RF Power Level Test Mode;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-248-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;248;Advanced: Factory Reset Function;4;;Disable;Advanced: Factory Reset Function;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-248-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;252;Lock Configuration;;;Disable;Lock Configuration;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-252;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;112;Configuration;0;255;Reset to Factory Default Setting;;;undefined;Reset to Factory Default Setting;number;false;true;0;;;0;1431655765;{"0":"Normal Operation","1":"Resets all configuration parameters to default setting","1431655765":"Reset the product to factory default setting and exclude from Z-Wave network"};false;;;112-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;114;Manufacturer Specific;0;productType;productType;;;259;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;114;Manufacturer Specific;0;productId;productId;;;141;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;134;Version;0;protocolVersion;protocolVersion;;;5.3;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;134;Version;0;firmwareVersions;firmwareVersions;;;2.2;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);25;134;Version;0;hardwareVersion;hardwareVersion;;;141;Z-Wave chip hardware version;number;true;false;;;;;;;;;;134-hardwareVersion;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;49;Multilevel Sensor;0;Power;Power;;;1286.04;Power;number;true;false;;;W;;;;;{"sensorType":4,"scale":0};;49-Power;event;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;50;Meter;0;value;value;66049;Electric_W_Consumed;1286.04;Electric Consumption [W];number;true;false;;;W;;;;;{"meterType":1,"scale":2,"rateType":1};;power;event;number;hiveot:prop:electric:poer
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;50;Meter;0;value;value;65537;Electric_kWh_Consumed;8545.792;Electric Consumption [kWh];number;true;false;;;kWh;;;;;{"meterType":1,"scale":0,"rateType":1};;energy;event;number;hiveot:prop:electric:energy
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;50;Meter;0;reset;reset;;;undefined;Reset accumulated values;boolean;false;true;;;;;;;;;;50-reset;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;1;Operating Voltage;;;120 V;Operating Voltage;number;true;true;240;;;120;240;{"120":"120 V","240":"240 V"};false;;;112-1;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;3;Selective Reporting;;;Disable;Selective Reporting;number;true;true;0;Report only when the defined threshold is exceeded; description: Report only when the defined threshold is exceeded;;0;1;{"0":"Disable","1":"Enable"};false;;;112-3;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;4;Power Change Threshold (Whole HEM);;;undefined;Power Change Threshold (Whole HEM);number;true;true;50;Threshold change in power consumption to induce an automatic report; description: Threshold change in power consumption to induce an automatic report;W;0;60000;{"0":"Disable"};true;;;112-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;5;Power Change Threshold (Clamp 1);;;undefined;Power Change Threshold (Clamp 1);number;true;true;50;Threshold change in power consumption to induce an automatic report; description: Threshold change in power consumption to induce an automatic report;W;0;60000;{"0":"Disable"};true;;;112-5;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;6;Power Change Threshold (Clamp 2);;;undefined;Power Change Threshold (Clamp 2);number;true;true;50;Threshold change in power consumption to induce an automatic report; description: Threshold change in power consumption to induce an automatic report;W;0;60000;{"0":"Disable"};true;;;112-6;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;7;Power Change Threshold (Clamp 3);;;undefined;Power Change Threshold (Clamp 3);number;true;true;50;Threshold change in power consumption to induce an automatic report; description: Threshold change in power consumption to induce an automatic report;W;0;60000;{"0":"Disable"};true;;;112-7;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;8;Power Percentage Threshold (Whole HEM);;;20;Power Percentage Threshold (Whole HEM);number;true;true;5;Threshold change in power consumption (on a percentage basis) to induce an automatic report; description: Threshold change in power consumption (on a percentage basis) to induce an automatic report;%;0;100;;true;;;112-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;9;Power Percentage Threshold (Clamp 1);;;21;Power Percentage Threshold (Clamp 1);number;true;true;5;Threshold change in power consumption (on a percentage basis) to induce an automatic report; description: Threshold change in power consumption (on a percentage basis) to induce an automatic report;%;0;100;;true;;;112-9;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;10;Power Percentage Threshold (Clamp 2);;;20;Power Percentage Threshold (Clamp 2);number;true;true;5;Threshold change in power consumption (on a percentage basis) to induce an automatic report; description: Threshold change in power consumption (on a percentage basis) to induce an automatic report;%;0;100;;true;;;112-10;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;11;Power Percentage Threshold (Clamp 3);;;10;Power Percentage Threshold (Clamp 3);number;true;true;5;Threshold change in power consumption (on a percentage basis) to induce an automatic report; description: Threshold change in power consumption (on a percentage basis) to induce an automatic report;%;0;100;;true;;;112-11;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;12;Report While Battery Powered;;;Disable;Report While Battery Powered;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-12;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;20;Current Power Mode;;;USB power;Current Power Mode;number;true;false;0;;;0;1;{"0":"Battery","1":"USB power"};false;;;112-20;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - Battery Report;1;;Disable;Automatic Report: Group 1 - Battery Report;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - MultiSensor Wattage (Whole HEM);2;;Enable;Automatic Report: Group 1 - MultiSensor Wattage (Whole HEM);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - Power (Whole HEM);4;;Enable;Automatic Report: Group 1 - Power (Whole HEM);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - kWh (Whole HEM);8;;Enable;Automatic Report: Group 1 - kWh (Whole HEM);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - Power (Clamp 1);256;;Disable;Automatic Report: Group 1 - Power (Clamp 1);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-256;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - Power (Clamp 2);512;;Disable;Automatic Report: Group 1 - Power (Clamp 2);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-512;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - Power (Clamp 3);1024;;Disable;Automatic Report: Group 1 - Power (Clamp 3);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1024;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - kWh (Clamp 1);2048;;Enable;Automatic Report: Group 1 - kWh (Clamp 1);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2048;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - kWh (Clamp 2);4096;;Enable;Automatic Report: Group 1 - kWh (Clamp 2);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4096;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;101;Automatic Report: Group 1 - kWh (Clamp 3);8192;;Disable;Automatic Report: Group 1 - kWh (Clamp 3);number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8192;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);17;112;Configuration;0;102;Automatic Report: Group 2 - Battery Report;1;;Disable;Automatic Report: Group 2 - Battery Report;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-1;property;number (UnsignedInteger);
